order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
CA-2014-149699,2014-12-23,2014-12-25,First Class,Chad McGuire,Consumer,California,United States,US,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,475,5,0.0,142.485,142.96,Critical,2014
MX-2014-106320,2014-12-23,2014-12-27,Standard Class,Mike Gockenbach,Consumer,San Salvador,El Salvador,LATAM,Central,TEC-PH-10001284,Technology,Phones,"Apple Smart Phone, Cordless",1273,3,0.0,496.26,170.41,High,2014
CA-2014-119193,2014-12-23,2014-12-25,First Class,Sally Knutson,Consumer,Ohio,United States,US,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,630,7,0.4,94.4937,192.33,Critical,2014
CA-2014-120376,2014-12-23,2014-12-26,First Class,Theone Pippenger,Consumer,Michigan,United States,US,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1587,7,0.0,412.5394,397.52,High,2014
CA-2014-6550,2014-12-23,2014-12-25,Second Class,Stuart Van,Corporate,Quebec,Canada,Canada,Canada,TEC-MOT-10000554,Technology,Phones,"Motorola Smart Phone, Full Size",3864,6,0.0,1159.02,546.56,Critical,2014
IN-2014-83009,2014-12-23,2014-12-28,Standard Class,Dave Kipp,Consumer,New South Wales,Australia,APAC,Oceania,FUR-BO-10004434,Furniture,Bookcases,"Ikea Library with Doors, Traditional",363,1,0.0,10.89,30.62,Medium,2014
MX-2014-134418,2014-12-23,2014-12-25,Second Class,Theresa Swint,Corporate,Guatemala,Guatemala,LATAM,Central,FUR-CH-10001819,Furniture,Chairs,"Office Star Chairmat, Set of Two",318,7,0.0,133.28,28.23,High,2014
ES-2014-1224526,2014-12-23,2014-12-23,Same Day,Tiffany House,Corporate,Apulia,Italy,EU,South,TEC-CO-10002937,Technology,Copiers,"Canon Ink, High-Speed",291,2,0.0,93.0,123.83,Critical,2014
MX-2014-120271,2014-12-23,2014-12-28,Standard Class,Pete Kriz,Consumer,Boyacá,Colombia,LATAM,South,TEC-CO-10003694,Technology,Copiers,"Brother Wireless Fax, Color",506,2,0.002,29.386,26.21,Medium,2014
CA-2014-142909,2014-12-23,2014-12-26,Second Class,Alex Grayson,Consumer,Arizona,United States,US,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",183,2,0.5,-135.087,26.82,High,2014
MX-2014-134418,2014-12-23,2014-12-25,Second Class,Theresa Swint,Corporate,Guatemala,Guatemala,LATAM,Central,OFF-EN-10004989,Office Supplies,Envelopes,"Cameo Manila Envelope, Set of 50",54,3,0.0,3.78,8.24,High,2014
CA-2014-100412,2014-12-23,2014-12-27,Standard Class,Sharelle Roach,Home Office,Alabama,United States,US,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",142,2,0.0,35.49,8.26,Medium,2014
MX-2014-146101,2014-12-23,2014-12-30,Standard Class,Becky Martin,Consumer,San Salvador,El Salvador,LATAM,Central,OFF-EN-10001109,Office Supplies,Envelopes,"Jiffy Manila Envelope, Set of 50",87,5,0.0,35.5,8.43,Medium,2014
CA-2014-120376,2014-12-23,2014-12-26,First Class,Theone Pippenger,Consumer,Michigan,United States,US,Central,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,200,5,0.0,63.984,10.15,High,2014
MX-2014-139318,2014-12-23,2014-12-29,Standard Class,Jenna Caffey,Consumer,São Paulo,Brazil,LATAM,South,OFF-PA-10002360,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",68,3,0.0,1.32,11.67,Low,2014
ID-2014-82568,2014-12-23,2014-12-27,Standard Class,Sonia Sunley,Consumer,Queensland,Australia,APAC,Oceania,FUR-CH-10001220,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",178,4,0.4,-115.92,11.8,Medium,2014
CA-2014-119578,2014-12-23,2014-12-28,Second Class,Jason Gross,Corporate,Rhode Island,United States,US,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",221,1,0.0,50.8254,12.61,Medium,2014
ES-2014-3352897,2014-12-23,2014-12-29,Standard Class,Carl Weiss,Home Office,England,United Kingdom,EU,North,OFF-BI-10004227,Office Supplies,Binders,"Avery Binding Machine, Economy",132,3,0.1,2.898,12.78,Medium,2014
CA-2014-120376,2014-12-23,2014-12-26,First Class,Theone Pippenger,Consumer,Michigan,United States,US,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,85,1,0.0,30.5964,13.66,High,2014
HR-2014-6320,2014-12-23,2014-12-23,Same Day,Dave Brooks,Consumer,Primorsko-Goranska,Croatia,EMEA,EMEA,TEC-NOK-10003743,Technology,Phones,"Nokia Signal Booster, VoIP",273,2,0.0,76.44,14.76,High,2014
ID-2014-42717,2014-12-23,2014-12-27,Standard Class,Craig Leslie,Home Office,National Capital,Philippines,APAC,Southeast Asia,OFF-EN-10004486,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Security-Tint",98,9,0.45,-60.507,9.61,Medium,2014
ES-2014-3563223,2014-12-23,2014-12-27,Standard Class,Christine Phan,Corporate,Ile-de-France,France,EU,Central,OFF-SU-10000102,Office Supplies,Supplies,"Stiletto Box Cutter, Easy Grip",301,8,0.0,18.0,19.58,Medium,2014
ES-2014-3674190,2014-12-23,2014-12-25,First Class,Michael Nguyen,Consumer,England,United Kingdom,EU,North,OFF-AR-10000184,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",193,6,0.0,96.3,18.72,Medium,2014
ES-2014-3563223,2014-12-23,2014-12-27,Standard Class,Christine Phan,Corporate,Ile-de-France,France,EU,Central,OFF-ST-10002566,Office Supplies,Storage,"Tenex Lockers, Wire Frame",183,1,0.1,42.648,24.91,Medium,2014
IN-2014-82176,2014-12-23,2014-12-28,Standard Class,Amy Cox,Consumer,Queensland,Australia,APAC,Oceania,FUR-TA-10001558,Furniture,Tables,"Barricks Training Table, Rectangular",379,2,0.4,63.144,25.78,Medium,2014
ES-2014-1931896,2014-12-23,2014-12-28,Standard Class,Guy Phonely,Corporate,England,United Kingdom,EU,North,TEC-PH-10002907,Technology,Phones,"Motorola Headset, VoIP",479,6,0.0,100.44,23.9,Medium,2014
MX-2014-113131,2014-12-23,2014-12-23,Same Day,Greg Tran,Consumer,Nuevo León,Mexico,LATAM,North,TEC-CO-10002201,Technology,Copiers,"Sharp Ink, Color",84,1,0.002,10.7322,22.83,Critical,2014
ES-2014-3352897,2014-12-23,2014-12-29,Standard Class,Carl Weiss,Home Office,England,United Kingdom,EU,North,FUR-FU-10001718,Furniture,Furnishings,"Eldon Door Stop, Duo Pack",211,7,0.4,-31.836,24.67,Medium,2014
CA-2014-150910,2014-12-23,2014-12-29,Standard Class,Jack Lebron,Consumer,Tennessee,United States,US,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",935,6,0.4,-249.3216,21.21,Medium,2014
IN-2014-72985,2014-12-23,2014-12-28,Standard Class,Toby Swindell,Consumer,Kabul,Afghanistan,APAC,Central Asia,TEC-AC-10003861,Technology,Accessories,"Enermax Keyboard, Erganomic",163,2,0.0,17.82,21.05,High,2014
ES-2014-3352897,2014-12-23,2014-12-29,Standard Class,Carl Weiss,Home Office,England,United Kingdom,EU,North,OFF-ST-10004996,Office Supplies,Storage,"Tenex Trays, Blue",342,7,0.1,41.643,21.0,Medium,2014
IR-2014-3310,2014-12-23,2014-12-30,Standard Class,Tim Brockman,Consumer,Qom,Iran,EMEA,EMEA,TEC-CIS-10000351,Technology,Phones,"Cisco Signal Booster, Cordless",155,1,0.0,9.27,20.17,Low,2014
ES-2014-2385129,2014-12-24,2014-12-28,Standard Class,Dean Braden,Consumer,Berlin,Germany,EU,Central,FUR-FU-10000605,Furniture,Furnishings,"Rubbermaid Light Bulb, Black",34,2,0.1,13.152,2.47,Medium,2014
TU-2014-3120,2014-12-24,2014-12-31,Standard Class,Maya Herman,Corporate,Karaman,Turkey,EMEA,EMEA,TEC-EPS-10002212,Technology,Machines,"Epson Receipt Printer, White",46,1,0.6,-19.644,2.51,Medium,2014
US-2014-134698,2014-12-24,2014-12-31,Standard Class,David Philippe,Consumer,Anzoátegui,Venezuela,LATAM,South,OFF-EN-10004012,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50",60,7,0.4,8.932,2.57,Medium,2014
SA-2014-5570,2014-12-24,2014-12-30,Standard Class,Eric Barreto,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,TEC-EPS-10004171,Technology,Machines,"Epson Calculator, Red",44,1,0.0,15.66,2.77,Medium,2014
MO-2014-7300,2014-12-24,2014-12-29,Second Class,Jennifer Halladay,Consumer,Meknès-Tafilalet,Morocco,Africa,Africa,OFF-CAM-10004790,Office Supplies,Envelopes,"Cameo Peel and Seal, Set of 50",21,1,0.0,3.36,2.77,High,2014
NI-2014-1530,2014-12-24,2014-12-27,First Class,Claudia Bergmann,Corporate,Edo,Nigeria,Africa,Africa,OFF-SAN-10001542,Office Supplies,Paper,"SanDisk Note Cards, Multicolor",10,1,0.7,-9.522,2.92,Critical,2014
US-2014-123463,2014-12-24,2014-12-24,Same Day,Gary Zandusky,Consumer,California,United States,US,West,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13,4,0.0,5.9312,2.1,Critical,2014
US-2014-162670,2014-12-24,2014-12-29,Second Class,Monica Federle,Corporate,Arkansas,United States,US,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",62,4,0.0,17.3712,2.98,Medium,2014
NI-2014-1530,2014-12-24,2014-12-27,First Class,Claudia Bergmann,Corporate,Edo,Nigeria,Africa,Africa,OFF-AME-10002081,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint",13,2,0.7,-16.506,3.86,Critical,2014
NI-2014-1530,2014-12-24,2014-12-27,First Class,Claudia Bergmann,Corporate,Edo,Nigeria,Africa,Africa,OFF-KRA-10000916,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Recycled",14,1,0.7,-16.944,3.38,Critical,2014
ES-2014-2572542,2014-12-24,2014-12-24,Same Day,Natalie Fritzler,Consumer,Ile-de-France,France,EU,Central,OFF-LA-10001831,Office Supplies,Labels,"Harbour Creations Shipping Labels, Adjustable",28,3,0.0,0.0,3.68,Medium,2014
IT-2014-5244847,2014-12-24,2014-12-28,Standard Class,Greg Matthias,Consumer,Stockholm,Sweden,EU,North,OFF-BI-10002894,Office Supplies,Binders,"Avery Binding Machine, Durable",50,2,0.5,-44.34,3.93,Medium,2014
ES-2014-1205292,2014-12-24,2014-12-28,Standard Class,Michelle Lonsdale,Corporate,England,United Kingdom,EU,North,OFF-BI-10000179,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",76,3,0.1,19.233,4.0,Medium,2014
CA-2014-121216,2014-12-24,2014-12-26,Second Class,Michael Moore,Consumer,Texas,United States,US,Central,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,29,8,0.2,10.3936,4.25,Critical,2014
CA-2014-110625,2014-12-24,2014-12-31,Standard Class,Julia Barnett,Home Office,Connecticut,United States,US,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27,2,0.0,9.8856,1.89,Low,2014
US-2014-134698,2014-12-24,2014-12-31,Standard Class,David Philippe,Consumer,Anzoátegui,Venezuela,LATAM,South,TEC-AC-10001728,Technology,Accessories,"SanDisk Flash Drive, Programmable",49,3,0.4,-8.232,4.27,Medium,2014
US-2014-134698,2014-12-24,2014-12-31,Standard Class,David Philippe,Consumer,Anzoátegui,Venezuela,LATAM,South,OFF-ST-10001172,Office Supplies,Storage,"Fellowes Trays, Wire Frame",45,2,0.4,-21.832,3.11,Medium,2014
IT-2014-5244847,2014-12-24,2014-12-28,Standard Class,Greg Matthias,Consumer,Stockholm,Sweden,EU,North,OFF-SU-10003866,Office Supplies,Supplies,"Acme Ruler, Easy Grip",37,4,0.5,-22.74,1.82,Medium,2014
NI-2014-1830,2014-12-24,2014-12-28,Standard Class,Anthony O'Donnell,Corporate,Niger,Nigeria,Africa,Africa,OFF-STO-10003098,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",16,4,0.7,-19.128,0.93,Medium,2014
SA-2014-5570,2014-12-24,2014-12-30,Standard Class,Eric Barreto,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,TEC-SAM-10004384,Technology,Phones,"Samsung Office Telephone, VoIP",65,1,0.0,18.93,1.68,Medium,2014
ES-2014-5319388,2014-12-24,2014-12-28,Standard Class,Valerie Takahito,Home Office,Lombardy,Italy,EU,South,OFF-LA-10001154,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",74,8,0.0,25.92,4.37,Medium,2014
TU-2014-3120,2014-12-24,2014-12-31,Standard Class,Maya Herman,Corporate,Karaman,Turkey,EMEA,EMEA,OFF-AVE-10001847,Office Supplies,Binders,"Avery Binder, Clear",5,1,0.6,-6.186,0.31,Medium,2014
ID-2014-18154,2014-12-24,2014-12-30,Standard Class,Rachel Payne,Corporate,Jakarta,Indonesia,APAC,Southeast Asia,OFF-FA-10003779,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",7,1,0.47,-0.8583,0.36,Medium,2014
NI-2014-9880,2014-12-24,2014-12-28,Standard Class,Liz Carlisle,Consumer,Kano,Nigeria,Africa,Africa,OFF-CAR-10004229,Office Supplies,Binders,"Cardinal Index Tab, Clear",9,4,0.7,-10.248,0.47,Medium,2014
MX-2014-156741,2014-12-24,2014-12-31,Standard Class,Steven Cartwright,Consumer,Santiago,Chile,LATAM,South,OFF-BI-10004275,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",9,2,0.0,4.32,0.51,Low,2014
NI-2014-1830,2014-12-24,2014-12-28,Standard Class,Anthony O'Donnell,Corporate,Niger,Nigeria,Africa,Africa,OFF-XER-10003329,Office Supplies,Paper,"Xerox Computer Printout Paper, Multicolor",8,1,0.7,-13.335,0.64,Medium,2014
CA-2014-117443,2014-12-24,2014-12-26,Second Class,Jennifer Braxton,Corporate,Illinois,United States,US,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,176,4,0.2,63.7536,0.79,High,2014
MX-2014-153556,2014-12-24,2014-12-29,Standard Class,Alan Hwang,Consumer,Federal District,Brazil,LATAM,South,OFF-FA-10002358,Office Supplies,Fasteners,"Accos Push Pins, 12 Pack",74,8,0.0,31.2,1.71,Medium,2014
CA-2014-117443,2014-12-24,2014-12-26,Second Class,Jennifer Braxton,Corporate,Illinois,United States,US,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,14,4,0.8,-22.144,1.02,High,2014
US-2014-162670,2014-12-24,2014-12-29,Second Class,Monica Federle,Corporate,Arkansas,United States,US,South,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",45,2,0.0,20.6816,1.2,Medium,2014
ES-2014-5319388,2014-12-24,2014-12-28,Standard Class,Valerie Takahito,Home Office,Lombardy,Italy,EU,South,OFF-AR-10002113,Office Supplies,Art,"Boston Highlighters, Easy-Erase",19,1,0.0,4.2,1.27,Medium,2014
IT-2014-5244847,2014-12-24,2014-12-28,Standard Class,Greg Matthias,Consumer,Stockholm,Sweden,EU,North,TEC-MA-10004896,Technology,Machines,"StarTech Phone, White",36,1,0.5,-6.585,1.44,Medium,2014
ES-2014-1856946,2014-12-24,2014-12-28,Standard Class,Shaun Weien,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-FA-10002619,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal",49,3,0.0,24.39,1.48,Medium,2014
CA-2014-140627,2014-12-24,2014-12-28,Standard Class,Darren Koutras,Consumer,Tennessee,United States,US,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,12,7,0.2,1.0731,1.5,High,2014
RO-2014-550,2014-12-24,2014-12-28,Standard Class,Shaun Weien,Consumer,Mehedinti,Romania,EMEA,EMEA,OFF-JIF-10004213,Office Supplies,Envelopes,"Jiffy Business Envelopes, Set of 50",20,1,0.0,2.91,1.54,Medium,2014
ES-2014-4717877,2014-12-24,2014-12-27,First Class,Jocasta Rupert,Consumer,Ile-de-France,France,EU,Central,OFF-BI-10000620,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",13,2,0.0,3.3,1.62,Medium,2014
QA-2014-940,2014-12-24,2014-12-28,Standard Class,Liz MacKendrick,Consumer,Ad Dawhah,Qatar,EMEA,EMEA,OFF-CAR-10001428,Office Supplies,Binders,"Cardinal Index Tab, Durable",8,1,0.0,3.42,1.11,High,2014
CA-2014-121216,2014-12-24,2014-12-26,Second Class,Michael Moore,Consumer,Texas,United States,US,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,29,8,0.8,-74.7456,4.41,Critical,2014
ES-2014-5710826,2014-12-24,2014-12-31,Standard Class,Ritsa Hightower,Consumer,Ile-de-France,France,EU,Central,OFF-BI-10001253,Office Supplies,Binders,"Acco Binder Covers, Recycled",68,5,0.0,20.4,6.93,Low,2014
SA-2014-5570,2014-12-24,2014-12-30,Standard Class,Eric Barreto,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,FUR-TEN-10003050,Furniture,Furnishings,"Tenex Photo Frame, Black",52,1,0.0,14.49,4.8,Medium,2014
CA-2014-140627,2014-12-24,2014-12-28,Standard Class,Darren Koutras,Consumer,Tennessee,United States,US,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,218,3,0.2,-54.588,24.86,High,2014
NI-2014-1530,2014-12-24,2014-12-27,First Class,Claudia Bergmann,Corporate,Edo,Nigeria,Africa,Africa,TEC-CAN-10001789,Technology,Copiers,"Canon Copy Machine, Digital",79,1,0.7,-154.476,24.96,Critical,2014
ES-2014-2385129,2014-12-24,2014-12-28,Standard Class,Dean Braden,Consumer,Berlin,Germany,EU,Central,TEC-PH-10003549,Technology,Phones,"Samsung Headset, with Caller ID",461,7,0.1,-25.62,25.35,Medium,2014
US-2014-162670,2014-12-24,2014-12-29,Second Class,Monica Federle,Corporate,Arkansas,United States,US,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",368,4,0.0,14.7184,26.17,Medium,2014
ES-2014-4717877,2014-12-24,2014-12-27,First Class,Jocasta Rupert,Consumer,Ile-de-France,France,EU,Central,OFF-BI-10001621,Office Supplies,Binders,"Cardinal Binding Machine, Economy",149,3,0.0,41.76,27.84,Medium,2014
ES-2014-2799179,2014-12-24,2014-12-25,First Class,Pauline Webber,Corporate,Andalusía,Spain,EU,South,OFF-AP-10002608,Office Supplies,Appliances,"Breville Toaster, Black",152,2,0.0,44.16,27.98,High,2014
SF-2014-3560,2014-12-24,2014-12-27,First Class,Mike Vittorini,Consumer,Eastern Cape,South Africa,Africa,Africa,TEC-SHA-10002696,Technology,Copiers,"Sharp Ink, Color",252,2,0.0,118.26,31.77,Medium,2014
ES-2014-4717877,2014-12-24,2014-12-27,First Class,Jocasta Rupert,Consumer,Ile-de-France,France,EU,Central,TEC-PH-10001432,Technology,Phones,"Motorola Signal Booster, Cordless",620,5,0.15,218.865,23.41,Medium,2014
US-2014-162670,2014-12-24,2014-12-29,Second Class,Monica Federle,Corporate,Arkansas,United States,US,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",495,3,0.0,148.491,52.69,Medium,2014
ES-2014-2385129,2014-12-24,2014-12-28,Standard Class,Dean Braden,Consumer,Berlin,Germany,EU,Central,FUR-BO-10001039,Furniture,Bookcases,"Dania Classic Bookcase, Traditional",1314,4,0.2,377.832,84.19,Medium,2014
IN-2014-67553,2014-12-24,2014-12-28,Standard Class,John Castell,Consumer,National Capital,Philippines,APAC,Southeast Asia,TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",2386,5,0.25,381.675,161.92,Medium,2014
QA-2014-940,2014-12-24,2014-12-28,Standard Class,Liz MacKendrick,Consumer,Ad Dawhah,Qatar,EMEA,EMEA,TEC-CAN-10004913,Technology,Copiers,"Canon Copy Machine, Laser",1573,6,0.0,141.48,207.49,High,2014
QA-2014-940,2014-12-24,2014-12-28,Standard Class,Liz MacKendrick,Consumer,Ad Dawhah,Qatar,EMEA,EMEA,TEC-MOT-10000554,Technology,Phones,"Motorola Smart Phone, Full Size",2576,4,0.0,772.68,256.87,High,2014
ES-2014-2421154,2014-12-24,2014-12-24,Same Day,Gary Zandusky,Consumer,Emilia-Romagna,Italy,EU,South,FUR-BO-10000967,Furniture,Bookcases,"Ikea Library with Doors, Pine",2553,7,0.0,842.52,302.55,Medium,2014
SF-2014-3560,2014-12-24,2014-12-27,First Class,Mike Vittorini,Consumer,Eastern Cape,South Africa,Africa,Africa,TEC-APP-10002966,Technology,Phones,"Apple Smart Phone, Full Size",2550,4,0.0,714.0,355.92,Medium,2014
ES-2014-1856946,2014-12-24,2014-12-28,Standard Class,Shaun Weien,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-BI-10003114,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",56,8,0.0,27.36,4.51,Medium,2014
ES-2014-2799179,2014-12-24,2014-12-25,First Class,Pauline Webber,Corporate,Andalusía,Spain,EU,South,FUR-BO-10002133,Furniture,Bookcases,"Bush Corner Shelving, Mobile",380,3,0.0,159.39,64.53,High,2014
QA-2014-940,2014-12-24,2014-12-28,Standard Class,Liz MacKendrick,Consumer,Ad Dawhah,Qatar,EMEA,EMEA,OFF-SME-10003530,Office Supplies,Storage,"Smead Lockers, Wire Frame",197,1,0.0,17.76,23.23,High,2014
QA-2014-940,2014-12-24,2014-12-28,Standard Class,Liz MacKendrick,Consumer,Ad Dawhah,Qatar,EMEA,EMEA,OFF-ACM-10000476,Office Supplies,Supplies,"Acme Letter Opener, Easy Grip",191,6,0.0,53.46,31.28,High,2014
IT-2014-5244847,2014-12-24,2014-12-28,Standard Class,Greg Matthias,Consumer,Stockholm,Sweden,EU,North,TEC-MA-10001335,Technology,Machines,"Epson Printer, Durable",263,2,0.5,-63.06,19.56,Medium,2014
MO-2014-7850,2014-12-24,2014-12-27,Second Class,Ann Blume,Corporate,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,TEC-MEM-10002524,Technology,Accessories,"Memorex Mouse, USB",114,4,0.0,21.48,21.78,High,2014
ES-2014-2421154,2014-12-24,2014-12-24,Same Day,Gary Zandusky,Consumer,Emilia-Romagna,Italy,EU,South,OFF-AR-10000724,Office Supplies,Art,"Boston Pens, Fluorescent",31,2,0.0,5.22,5.06,Medium,2014
MX-2014-135790,2014-12-24,2014-12-28,Second Class,Brendan Dodson,Home Office,León,Nicaragua,LATAM,Central,OFF-FA-10004265,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",45,6,0.0,11.28,5.98,Medium,2014
MO-2014-7850,2014-12-24,2014-12-27,Second Class,Ann Blume,Corporate,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-WIL-10002947,Office Supplies,Binders,"Wilson Jones Index Tab, Clear",71,12,0.0,6.12,8.21,High,2014
UP-2014-5660,2014-12-24,2014-12-30,Standard Class,Victoria Wilson,Corporate,Zaporizhzhya,Ukraine,EMEA,EMEA,OFF-GLO-10000617,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled",121,6,0.0,58.14,8.23,Medium,2014
UG-2014-3970,2014-12-24,2014-12-29,Standard Class,David Philippe,Consumer,Kampala,Uganda,Africa,Africa,FUR-IKE-10003682,Furniture,Bookcases,"Ikea Corner Shelving, Metal",221,6,0.7,-485.244,9.52,Medium,2014
CA-2014-127929,2014-12-24,2014-12-28,Standard Class,Filia McAdams,Corporate,Connecticut,United States,US,East,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",182,3,0.0,38.2095,10.2,Medium,2014
ES-2014-3638264,2014-12-24,2014-12-30,Standard Class,Tim Brockman,Consumer,North Rhine-Westphalia,Germany,EU,Central,TEC-CO-10000338,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",382,2,0.0,91.68,10.22,Medium,2014
SA-2014-5570,2014-12-24,2014-12-30,Standard Class,Eric Barreto,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,OFF-STI-10001171,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",57,2,0.0,26.64,4.99,Medium,2014
ES-2014-2799179,2014-12-24,2014-12-25,First Class,Pauline Webber,Corporate,Andalusía,Spain,EU,South,FUR-FU-10000946,Furniture,Furnishings,"Advantus Stacking Tray, Durable",79,3,0.0,21.33,12.63,High,2014
SA-2014-5570,2014-12-24,2014-12-30,Standard Class,Eric Barreto,Consumer,Ar Riyad,Saudi Arabia,EMEA,EMEA,FUR-DEF-10000346,Furniture,Furnishings,"Deflect-O Frame, Duo Pack",220,2,0.0,17.58,13.82,Medium,2014
US-2014-134698,2014-12-24,2014-12-31,Standard Class,David Philippe,Consumer,Anzoátegui,Venezuela,LATAM,South,OFF-ST-10001954,Office Supplies,Storage,"Rogers Shelving, Wire Frame",171,7,0.4,-34.3,15.86,Medium,2014
QA-2014-940,2014-12-24,2014-12-28,Standard Class,Liz MacKendrick,Consumer,Ad Dawhah,Qatar,EMEA,EMEA,TEC-SHA-10000479,Technology,Copiers,"Sharp Personal Copier, Digital",120,1,0.0,59.82,16.19,High,2014
US-2014-162670,2014-12-24,2014-12-29,Second Class,Monica Federle,Corporate,Arkansas,United States,US,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",183,3,0.0,85.9818,16.33,Medium,2014
ES-2014-4717877,2014-12-24,2014-12-27,First Class,Jocasta Rupert,Consumer,Ile-de-France,France,EU,Central,OFF-AR-10004825,Office Supplies,Art,"BIC Canvas, Fluorescent",110,2,0.0,38.46,17.77,Medium,2014
CA-2014-140627,2014-12-24,2014-12-28,Standard Class,Darren Koutras,Consumer,Tennessee,United States,US,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",73,4,0.2,19.0848,11.72,High,2014
ES-2014-4136794,2014-12-25,2014-12-30,Standard Class,Bruce Stewart,Consumer,Scotland,United Kingdom,EU,North,OFF-PA-10001858,Office Supplies,Paper,"SanDisk Message Books, Multicolor",101,4,0.0,16.08,3.19,Medium,2014
ES-2014-5017334,2014-12-25,2014-12-30,Standard Class,Neil Französisch,Home Office,Berlin,Germany,EU,Central,OFF-AR-10003117,Office Supplies,Art,"BIC Pencil Sharpener, Blue",78,3,0.1,26.937,3.2,Medium,2014
IN-2014-37551,2014-12-25,2014-12-29,Standard Class,Don Jones,Corporate,Jawa Timur,Indonesia,APAC,Southeast Asia,FUR-FU-10002250,Furniture,Furnishings,"Advantus Photo Frame, Durable",73,2,0.27,14.9946,3.23,Medium,2014
CA-2014-169411,2014-12-25,2014-12-30,Standard Class,Ann Chong,Corporate,New York,United States,US,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",38,1,0.0,6.8274,3.42,High,2014
